"","Participant","Demo_country","Demo_lang1","Demo_lang2","Demo_lang3","Demo_moral_reason","Demo_religion","Demo_lang4","Demo_rightwrong","Demo_gender","Label","TrialType","Group","Number","Valence","R1B","R2","R3","R4","R5","R6"
"573",13,"United Kingdom","English","Gujrati","","unchecked;checked;checked;checked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"Neither of us needs to be mistaken","Mildly comfortable"
"574",13,"United Kingdom","English","Gujrati","","unchecked;checked;checked;checked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"575",13,"United Kingdom","English","Gujrati","","unchecked;checked;checked;checked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Mildly comfortable"
"576",13,"United Kingdom","English","Gujrati","","unchecked;checked;checked;checked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly uncomfortable"
"577",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","practice","1","NULL","none","none","Somewhat wrong","Probably there is a correct answer","Most of them would disagree with me","Very easy",NA,NA
"578",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","practice","2","NULL","none","none","Somewhat wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"579",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","3","Neg","Somewhat bad","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"580",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","6","Pos","Very Good","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"581",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","2","Pos","Bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"582",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","1","Neg","Very bad","Definitely there is a correct answer","Some of them would agree with me","Very easy",NA,NA
"583",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","9","Neg","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"584",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","7","Neg","Somewhat wrong","Maybe there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"585",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","10","Pos","Good","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"586",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","4","Pos","Very Good","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"587",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","5","Neg","Bad","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"588",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","8","Pos","Good","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"589",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","8","none","Bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"590",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","9","none","Somewhat wrong","Maybe no correct answer","Some of them would agree with me","A little difficult",NA,NA
"591",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","2","none","Very Good","Definitely there is a correct answer","Most of them would disagree with me","Very easy",NA,NA
"592",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","13","none","Good","Probably there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"593",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","1","none","Somewhat bad","Probably there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"594",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","10","none","Bad","Definitely there is a correct answer","Most of them would agree with me","A little easy",NA,NA
"595",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","4","none","Very Good","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"596",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","6","none","Bad","Definitely there is a correct answer","Most of them would agree with me","A little easy",NA,NA
"597",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","12","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","A little difficult",NA,NA
"598",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","14","none","Very bad","Definitely there is a correct answer","Some of them would agree with me","A little difficult",NA,NA
"599",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","7","none","Bad","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"600",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","3","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Somewhat difficult",NA,NA
"601",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","11","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"602",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","5","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"603",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly comfortable"
"604",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"605",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Mildly uncomfortable"
"606",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly comfortable"
"607",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"608",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Very uncomfortable"
"609",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Mildly uncomfortable"
"610",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Very comfortable"
"611",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely comfortable"
"612",4,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly uncomfortable"
"613",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","practice","1","NULL","none","none","Somewhat wrong","Probably there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"614",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","practice","2","NULL","none","none","Somewhat wrong","Probably no correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"615",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","1","Neg","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"616",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","10","Pos","Good","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"617",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","5","Neg","Bad","Definitely there is a correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"618",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","6","Pos","Somewhat wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"619",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","8","Pos","Good","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"620",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","3","Neg","Somewhat bad","Probably there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"621",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","4","Pos","Very Good","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"622",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","9","Neg","Bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"623",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","7","Neg","Somewhat bad","Probably there is a correct answer","Most of them would agree with me","A little easy",NA,NA
"624",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","2","Pos","Good","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"625",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","3","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"626",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","12","none","Good","Probably there is a correct answer","Some of them would agree with me","A little difficult",NA,NA
"627",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","4","none","Very Good","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"628",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","11","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"629",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","10","none","Very Good","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"630",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","2","none","Somewhat wrong","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"631",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","5","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"632",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","9","none","Very bad","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"633",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","8","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"634",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","14","none","Bad","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"635",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","13","none","Good","Probably there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"636",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","7","none","Somewhat bad","Definitely there is a correct answer","Most of them would agree with me","A little easy",NA,NA
"637",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","1","none","Somewhat bad","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"638",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","6","none","Bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"639",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"640",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"Probably neither of us needs to be mistaken","Very comfortable"
"641",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Mildly comfortable"
"642",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Mildly comfortable"
"643",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"644",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly uncomfortable"
"645",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Mildly uncomfortable"
"646",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Very uncomfortable"
"647",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"Neither of us needs to be mistaken","Mildly comfortable"
"648",5,"UK","Polish","English","","checked;unchecked;unchecked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Mildly comfortable"
"649",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","practice","1","NULL","none","none","Very bad","Definitely there is a correct answer","Almost everyone would disagree with me","Very easy",NA,NA
"650",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","practice","2","NULL","none","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"651",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","9","Neg","Somewhat wrong","Maybe there is a correct answer","Most of them would agree with me","A little easy",NA,NA
"652",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","4","Pos","Bad","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"653",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","10","Pos","Good","Probably there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"654",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","3","Neg","Somewhat bad","Maybe no correct answer","Most of them would agree with me","A little easy",NA,NA
"655",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","8","Pos","Very Good","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"656",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","5","Neg","Somewhat bad","Maybe there is a correct answer","Some of them would disagree with me","A little easy",NA,NA
"657",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","2","Pos","Good","Probably no correct answer","Some of them would disagree with me","A little difficult",NA,NA
"658",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","6","Pos","Good","Definitely no correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"659",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","7","Neg","Somewhat bad","Probably there is a correct answer","Some of them would disagree with me","A little easy",NA,NA
"660",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","1","Neg","Bad","Definitely no correct answer","Almost everyone would agree with me","Very easy",NA,NA
"661",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","7","none","Bad","Probably no correct answer","Almost everyone would agree with me","Very easy",NA,NA
"662",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","8","none","Somewhat bad","Probably there is a correct answer","Some of them would disagree with me","Somewhat easy",NA,NA
"663",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","2","none","Good","Maybe there is a correct answer","Most of them would disagree with me","A little easy",NA,NA
"664",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","10","none","Somewhat bad","Probably there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"665",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","9","none","Good","Definitely there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"666",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","4","none","Very Good","Probably no correct answer","Most of them would agree with me","Very easy",NA,NA
"667",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","3","none","Somewhat wrong","Probably there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"668",55,"UK","Polish","English","Spanish","unchecked;unchecked;unchecked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","5","none","Very bad","Definitely no correct answer","Almost everyone would agree with me","Very easy",NA,NA
